Time [s],Value
0.4316846140,0x142
0.4316949560,0x141
0.4317053000,0x140
0.4317156460,0x13F
0.4317259880,0x13E
0.4317363320,0x13D
0.4317466740,0x13C
0.4317570180,0x13B
0.4317673600,0x13A
0.4317777040,0x139
0.4317880480,0x138
0.4317983920,0x137
0.4318087340,0x136
0.4318190780,0x135
0.4318294220,0x134
0.4318397660,0x133
0.4318501080,0x132
0.4318604520,0x131
0.4318707960,0x130
0.4318811400,0x12F
0.4318914820,0x12E
0.4319018260,0x12D
0.4319121680,0x12C
0.4319225120,0x12B
0.4319328560,0x12A
0.4319432000,0x129
0.4319535420,0x128
0.4319638880,0x127
0.4319742280,0x126
0.4319845740,0x125
0.4319949160,0x124
0.4320052600,0x123
0.4320156040,0x122
0.4320259460,0x121
0.4320362900,0x120
0.4320466340,0x11F
0.4320569780,0x11E
0.4320673200,0x11D
0.4320776640,0x11C
0.4320880080,0x11B
0.4320983500,0x11A
0.4321086940,0x119
0.4321190380,0x118
0.4321293820,0x117
0.4321397240,0x116
0.4321500680,0x115
0.4321604100,0x114
0.4321707560,0x113
0.4321810980,0x112
0.4321914420,0x111
0.4322017840,0x110
0.4322121280,0x10F
0.4322224720,0x10E
0.4322328140,0x10D
0.4322431580,0x10C
0.4322535020,0x10B
0.4322638460,0x10A
0.4322741880,0x109
0.4322845320,0x108
0.4322948760,0x107
0.4323052180,0x106
0.4323155620,0x105
0.4323259060,0x104
0.4323362500,0x103
0.4323465920,0x102
0.4323569360,0x101
0.4323672800,0x100
0.4323776260,0x0FF
0.4323879660,0x0FE
0.4323983100,0x0FD
0.4324086540,0x0FC
0.4324189960,0x0FB
0.4324293400,0x0FA
0.4324396820,0x0F9
0.4324500260,0x0F8
0.4324603700,0x0F7
0.4324707140,0x0F6
0.4324810580,0x0F5
0.4324914000,0x0F4
0.4325017440,0x0F3
0.4325120860,0x0F2
0.4325224300,0x0F1
0.4325327740,0x0F0
0.4325431180,0x0EF
0.4325534600,0x0EE
0.4325638040,0x0ED
0.4325741480,0x0EC
0.4325844920,0x0EB
0.4325948360,0x0EA
0.4326051780,0x0E9
0.4326155220,0x0E8
0.4326258660,0x0E7
0.4326362080,0x0E6
0.4326465520,0x0E5
0.4326568940,0x0E4
0.4326672400,0x0E3
0.4326775820,0x0E2
0.4326879260,0x0E1
0.4326982700,0x0E0
0.4327086140,0x0DF
0.4327189560,0x0DE
0.4327292980,0x0DD
0.4327396420,0x0DC
0.4327499860,0x0DB
0.4327603300,0x0DA
0.4327706720,0x0D9
0.4327810160,0x0D8
0.4327913600,0x0D7
0.4328017040,0x0D6
0.4328120460,0x0D5
0.4328223900,0x0D4
0.4328327340,0x0D3
0.4328430760,0x0D2
0.4328534200,0x0D1
0.4328637640,0x0D0
0.4328741080,0x0CF
0.4328844500,0x0CE
0.4328947940,0x0CD
0.4329051380,0x0CC
0.4329154800,0x0CB
0.4329258240,0x0CA
0.4329361680,0x0C9
0.4329465100,0x0C8
0.4329568540,0x0C7
0.4329671980,0x0C6
0.4329775420,0x0C5
0.4329878840,0x0C4
0.4329982280,0x0C3
0.4330085720,0x0C2
0.4330189160,0x0C1
0.4330292580,0x0C0
0.4330396040,0x0BF
0.4330499460,0x0BE
0.4330602880,0x0BD
0.4330706320,0x0BC
0.4330809760,0x0BB
0.4330913180,0x0BA
0.4331016620,0x0B9
0.4331120060,0x0B8
0.4331223500,0x0B7
0.4331326920,0x0B6
0.4331430360,0x0B5
0.4331533780,0x0B4
0.4331637240,0x0B3
0.4331740660,0x0B2
0.4331844100,0x0B1
0.4331947520,0x0B0
0.4332050980,0x0AF
0.4332154400,0x0AE
0.4332257840,0x0AD
0.4332361260,0x0AC
0.4332464700,0x0AB
0.4332568140,0x0AA
0.4332671560,0x0A9
0.4332775000,0x0A8
0.4332878440,0x0A7
0.4332981880,0x0A6
0.4333085300,0x0A5
0.4333188740,0x0A4
0.4333292180,0x0A3
0.4333395600,0x0A2
0.4333499040,0x0A1
0.4333602480,0x0A0
0.4333705940,0x09F
0.4333809340,0x09E
0.4333912780,0x09D
0.4334016220,0x09C
0.4334119660,0x09B
0.4334223080,0x09A
0.4334326520,0x099
0.4334429960,0x098
0.4334533400,0x097
0.4334636820,0x096
0.4334740240,0x095
0.4334843680,0x094
0.4334947120,0x093
0.4335050560,0x092
0.4335154000,0x091
0.4335257420,0x090
0.4335360880,0x08F
0.4335464300,0x08E
0.4335567740,0x08D
0.4335671160,0x08C
0.4335774600,0x08B
0.4335878020,0x08A
0.4335981460,0x089
0.4336084900,0x088
0.4336188340,0x087
0.4336291760,0x086
0.4336395200,0x085
0.4336498640,0x084
0.4336602060,0x083
0.4336705500,0x082
0.4336808940,0x081
0.4336912360,0x080
0.4337015840,0x07F
0.4337119240,0x07E
0.4337222680,0x07D
0.4337326100,0x07C
0.4337429540,0x07B
0.4337532980,0x07A
0.4337636420,0x079
0.4337739840,0x078
0.4337843280,0x077
0.4337946720,0x076
0.4338050140,0x075
0.4338153580,0x074
0.4338257020,0x073
0.4338360440,0x072
0.4338463880,0x071
0.4338567320,0x070
0.4338670760,0x06F
0.4338774180,0x06E
0.4338877620,0x06D
0.4338981040,0x06C
0.4339084500,0x06B
0.4339187920,0x06A
0.4339291360,0x069
0.4339394800,0x068
0.4339498220,0x067
0.4339601660,0x066
0.4339705100,0x065
0.4339808540,0x064
0.4339911960,0x063
0.4340015400,0x062
0.4340118840,0x061
0.4340222260,0x060
0.4340325720,0x05F
0.4340429120,0x05E
0.4340532560,0x05D
0.4340636000,0x05C
0.4340739440,0x05B
0.4340842860,0x05A
0.4340946300,0x059
0.4341049740,0x058
0.4341153180,0x057
0.4341256600,0x056
0.4341360040,0x055
0.4341463480,0x054
0.4341566900,0x053
0.4341670340,0x052
0.4341773780,0x051
0.4341877220,0x050
0.4341980660,0x04F
0.4342084080,0x04E
0.4342187520,0x04D
0.4342290940,0x04C
0.4342394400,0x04B
0.4342497820,0x04A
0.4342601260,0x049
0.4342704680,0x048
0.4342808140,0x047
0.4342911560,0x046
0.4343015000,0x045
0.4343118420,0x044
0.4343221860,0x043
0.4343325300,0x042
0.4343428720,0x041
0.4343532160,0x040
0.4343635620,0x03F
0.4343739020,0x03E
0.4343842460,0x03D
0.4343945900,0x03C
0.4344049340,0x03B
0.4344152760,0x03A
0.4344256200,0x039
0.4344359620,0x038
0.4344463080,0x037
0.4344566500,0x036
0.4344669940,0x035
0.4344773360,0x034
0.4344876800,0x033
0.4344980240,0x032
0.4345083680,0x031
0.4345187120,0x030
0.4345290560,0x02F
0.4345393980,0x02E
0.4345497400,0x02D
0.4345600840,0x02C
0.4345704280,0x02B
0.4345807700,0x02A
0.4345911140,0x029
0.4346014580,0x028
0.4346118020,0x027
0.4346221440,0x026
0.4346324880,0x025
0.4346428320,0x024
0.4346531760,0x023
0.4346635180,0x022
0.4346738620,0x021
0.4346842060,0x020
0.4346945500,0x01F
0.4347048920,0x01E
0.4347152360,0x01D
0.4347255800,0x01C
0.4347359220,0x01B
0.4347462660,0x01A
0.4347566100,0x019
0.4347669520,0x018
0.4347772960,0x017
0.4347876380,0x016
0.4347979840,0x015
0.4348083260,0x014
0.4348186700,0x013
0.4348290140,0x012
0.4348393580,0x011
0.4348497000,0x010
0.4348600440,0x00F
0.4348703860,0x00E
0.4348807300,0x00D
0.4348910740,0x00C
0.4349014180,0x00B
0.4349117600,0x00A
0.4349221040,0x009
0.4349324480,0x008
0.4349427920,0x007
0.4349531340,0x006
0.4349634780,0x005
0.4349738200,0x004
0.4349841660,0x003
0.4349945080,0x002
0.4350048520,0x001
0.4350151940,0x000
0.4350358820,0x001
0.4350462260,0x002
0.4350565700,0x003
0.4350669120,0x004
0.4350772560,0x005
0.4350875980,0x006
0.4350979420,0x007
0.4351082860,0x008
0.4351186300,0x009
0.4351289720,0x00A
0.4351393160,0x00B
0.4351496600,0x00C
0.4351600020,0x00D
0.4351703460,0x00E
0.4351806900,0x00F
0.4351910340,0x010
0.4352013760,0x011
0.4352117200,0x012
0.4352220640,0x013
0.4352324060,0x014
0.4352427500,0x015
0.4352530940,0x016
0.4352634380,0x017
0.4352737800,0x018
0.4352841240,0x019
0.4352944680,0x01A
0.4353048100,0x01B
0.4353151540,0x01C
0.4353254980,0x01D
0.4353358400,0x01E
0.4353461840,0x01F
0.4353565280,0x020
0.4353668720,0x021
0.4353772140,0x022
0.4353875580,0x023
0.4353979020,0x024
0.4354082440,0x025
0.4354185880,0x026
0.4354289320,0x027
0.4354392760,0x028
0.4354496180,0x029
0.4354599620,0x02A
0.4354703060,0x02B
0.4354806480,0x02C
0.4354909920,0x02D
0.4355013360,0x02E
0.4355116780,0x02F
0.4355220240,0x030
0.4355323660,0x031
0.4355427100,0x032
0.4355530520,0x033
0.4355633960,0x034
0.4355737400,0x035
0.4355840840,0x036
0.4355944260,0x037
0.4356047700,0x038
0.4356151140,0x039
0.4356254560,0x03A
0.4356358000,0x03B
0.4356461440,0x03C
0.4356564880,0x03D
0.4356668300,0x03E
0.4356771740,0x03F
0.4356875180,0x040
0.4356978600,0x041
0.4357082040,0x042
0.4357185460,0x043
0.4357288920,0x044
0.4357392340,0x045
0.4357495780,0x046
0.4357599200,0x047
0.4357702640,0x048
0.4357806080,0x049
0.4357909520,0x04A
0.4358012960,0x04B
0.4358116380,0x04C
0.4358219820,0x04D
0.4358323240,0x04E
0.4358426680,0x04F
0.4358530120,0x050
0.4358633560,0x051
0.4358736980,0x052
0.4358840420,0x053
0.4358943860,0x054
0.4359047300,0x055
0.4359150720,0x056
0.4359254160,0x057
0.4359357600,0x058
0.4359461020,0x059
0.4359564460,0x05A
0.4359667900,0x05B
0.4359771320,0x05C
0.4359874760,0x05D
0.4359978200,0x05E
0.4360081640,0x05F
0.4360185080,0x060
0.4360288500,0x061
0.4360391940,0x062
0.4360495360,0x063
0.4360598800,0x064
0.4360702240,0x065
0.4360805660,0x066
0.4360909100,0x067
0.4361012540,0x068
0.4361115980,0x069
0.4361219400,0x06A
0.4361322840,0x06B
0.4361426280,0x06C
0.4361529720,0x06D
0.4361633140,0x06E
0.4361736580,0x06F
0.4361840020,0x070
0.4361943440,0x071
0.4362046880,0x072
0.4362150320,0x073
0.4362253740,0x074
0.4362357180,0x075
0.4362460620,0x076
0.4362564040,0x077
0.4362667500,0x078
0.4362770920,0x079
0.4362874360,0x07A
0.4362977780,0x07B
0.4363081220,0x07C
0.4363184660,0x07D
0.4363288100,0x07E
0.4363391540,0x07F
0.4363494980,0x080
0.4363598400,0x081
0.4363701820,0x082
0.4363805260,0x083
0.4363908700,0x084
0.4364012140,0x085
0.4364115560,0x086
0.4364219000,0x087
0.4364322440,0x088
0.4364425860,0x089
0.4364529300,0x08A
0.4364632740,0x08B
0.4364736180,0x08C
0.4364839600,0x08D
0.4364943040,0x08E
0.4365046460,0x08F
0.4365149920,0x090
0.4365253340,0x091
0.4365356780,0x092
0.4365460220,0x093
0.4365563640,0x094
0.4365667080,0x095
0.4365770520,0x096
0.4365873940,0x097
0.4365977380,0x098
0.4366080820,0x099
0.4366184240,0x09A
0.4366287680,0x09B
0.4366391120,0x09C
0.4366494560,0x09D
0.4366597980,0x09E
0.4366701420,0x09F
0.4366804860,0x0A0
0.4366908280,0x0A1
0.4367011720,0x0A2
0.4367115160,0x0A3
0.4367218580,0x0A4
0.4367322020,0x0A5
0.4367425460,0x0A6
0.4367528900,0x0A7
0.4367632340,0x0A8
0.4367735760,0x0A9
0.4367839200,0x0AA
0.4367942620,0x0AB
0.4368046060,0x0AC
0.4368149500,0x0AD
0.4368252940,0x0AE
0.4368356360,0x0AF
0.4368459800,0x0B0
0.4368563240,0x0B1
0.4368666660,0x0B2
0.4368770100,0x0B3
0.4368873540,0x0B4
0.4368976980,0x0B5
0.4369080400,0x0B6
0.4369183840,0x0B7
0.4369287280,0x0B8
0.4369390700,0x0B9
0.4369494140,0x0BA
0.4369597580,0x0BB
0.4369701020,0x0BC
0.4369804440,0x0BD
0.4369907880,0x0BE
0.4370011320,0x0BF
0.4370114760,0x0C0
0.4370218180,0x0C1
0.4370321620,0x0C2
0.4370425040,0x0C3
0.4370528480,0x0C4
0.4370631920,0x0C5
0.4370735360,0x0C6
0.4370838800,0x0C7
0.4370942220,0x0C8
0.4371045660,0x0C9
0.4371149080,0x0CA
0.4371252520,0x0CB
0.4371355960,0x0CC
0.4371459400,0x0CD
0.4371562820,0x0CE
0.4371666260,0x0CF
0.4371769700,0x0D0
0.4371873140,0x0D1
0.4371976560,0x0D2
0.4372080000,0x0D3
0.4372183440,0x0D4
0.4372286860,0x0D5
0.4372390300,0x0D6
0.4372493740,0x0D7
0.4372597160,0x0D8
0.4372700600,0x0D9
0.4372804040,0x0DA
0.4372907480,0x0DB
0.4373010900,0x0DC
0.4373114340,0x0DD
0.4373217780,0x0DE
0.4373321200,0x0DF
0.4373424660,0x0E0
0.4373528080,0x0E1
0.4373631500,0x0E2
0.4373734940,0x0E3
0.4373838380,0x0E4
0.4373941820,0x0E5
0.4374045240,0x0E6
0.4374148680,0x0E7
0.4374252120,0x0E8
0.4374355540,0x0E9
0.4374458980,0x0EA
0.4374562420,0x0EB
0.4374665860,0x0EC
0.4374769300,0x0ED
0.4374872720,0x0EE
0.4374976160,0x0EF
0.4375079600,0x0F0
0.4375183020,0x0F1
0.4375286460,0x0F2
0.4375389900,0x0F3
0.4375493320,0x0F4
0.4375596760,0x0F5
0.4375700200,0x0F6
0.4375803620,0x0F7
0.4375907060,0x0F8
0.4376010500,0x0F9
0.4376113940,0x0FA
0.4376217360,0x0FB
0.4376320800,0x0FC
0.4376424240,0x0FD
0.4376527660,0x0FE
0.4376631100,0x0FF
0.4376734560,0x100
0.4376837980,0x101
0.4376941400,0x102
0.4377044840,0x103
0.4377148280,0x104
0.4377251720,0x105
0.4377355140,0x106
0.4377458580,0x107
0.4377562020,0x108
0.4377665440,0x109
0.4377768880,0x10A
0.4377872300,0x10B
0.4377975740,0x10C
0.4378079180,0x10D
0.4378182620,0x10E
0.4378286060,0x10F
0.4378389480,0x110
0.4378492920,0x111
0.4378596340,0x112
0.4378699780,0x113
0.4378803220,0x114
0.4378906660,0x115
0.4379010080,0x116
0.4379113520,0x117
0.4379216960,0x118
0.4379320400,0x119
0.4379423820,0x11A
0.4379527260,0x11B
0.4379630700,0x11C
0.4379734120,0x11D
0.4379837560,0x11E
0.4379941000,0x11F
0.4380044440,0x120
0.4380147860,0x121
0.4380251300,0x122
0.4380354740,0x123
0.4380458160,0x124
0.4380561600,0x125
0.4380665040,0x126
0.4380768480,0x127
0.4380871900,0x128
0.4380975340,0x129
0.4381078760,0x12A
0.4381182200,0x12B
0.4381285640,0x12C
0.4381389080,0x12D
0.4381492500,0x12E
0.4381595940,0x12F
0.4381699380,0x130
0.4381802800,0x131
0.4381906240,0x132
0.4382009680,0x133
0.4382113120,0x134
0.4382216540,0x135
0.4382319980,0x136
0.4382423420,0x137
0.4382526860,0x138
0.4382630280,0x139
0.4382733720,0x13A
0.4382837160,0x13B
0.4382940580,0x13C
0.4383044020,0x13D
0.4383147460,0x13E
0.4383250900,0x13F
0.4383354340,0x140
0.4383457760,0x141
0.4383561200,0x142
0.4383664640,0x143
0.4383768060,0x144
0.4383871500,0x145
0.4383974920,0x146
0.4384078360,0x147
0.4384181800,0x148
0.4384285220,0x149
0.4384388660,0x14A
0.4384492100,0x14B
0.4384595540,0x14C
0.4384698980,0x14D
0.4384802400,0x14E
0.4384905840,0x14F
0.4385009280,0x150
0.4385112700,0x151
0.4385216140,0x152
0.4385319580,0x153
0.4385423000,0x154
0.4385526440,0x155
0.4385629880,0x156
0.4385733320,0x157
0.4385836760,0x158
0.4385940180,0x159
0.4386043620,0x15A
0.4386147040,0x15B
0.4386250480,0x15C
0.4386353920,0x15D
0.4386457340,0x15E
0.4386560780,0x15F
0.4386664220,0x160
0.4386767660,0x161
0.4386871080,0x162
0.4386974520,0x163
0.4387077960,0x164
0.4387181400,0x165
0.4387284820,0x166
0.4387388260,0x167
0.4387491700,0x168
0.4387595120,0x169
0.4387698560,0x16A
0.4387802000,0x16B
0.4387905440,0x16C
0.4388008860,0x16D
0.4388112300,0x16E
0.4388215720,0x16F
0.4388319180,0x170
0.4388422600,0x171
0.4388526040,0x172
0.4388629480,0x173
0.4388732900,0x174
0.4388836340,0x175
0.4388939760,0x176
0.4389043220,0x177
0.4389146640,0x178
0.4389250080,0x179
0.4389353500,0x17A
0.4389456940,0x17B
0.4389560380,0x17C
0.4389663800,0x17D
0.4389767240,0x17E
0.4389870680,0x17F
0.4389974140,0x180
0.4390077540,0x181
0.4390180980,0x182
0.4390284420,0x183
0.4390387860,0x184
0.4390491280,0x185
0.4390594720,0x186
0.4390698160,0x187
0.4390801580,0x188
0.4390905020,0x189
0.4391008460,0x18A
0.4391111900,0x18B
0.4391215320,0x18C
0.4391318760,0x18D
0.4391422200,0x18E
0.4391525620,0x18F
0.4391629060,0x190
0.4391732500,0x191
0.4391835940,0x192
0.4391939360,0x193
0.4392042800,0x194
0.4392146240,0x195
0.4392249660,0x196
0.4392353100,0x197
0.4392456540,0x198
0.4392559960,0x199
0.4392663400,0x19A
0.4392766840,0x19B
0.4392870260,0x19C
0.4392973700,0x19D
0.4393077140,0x19E
0.4393180580,0x19F
0.4393284020,0x1A0
0.4393387440,0x1A1
0.4393490880,0x1A2
0.4393594300,0x1A3
0.4393697740,0x1A4
0.4393801180,0x1A5
0.4393904620,0x1A6
0.4394008040,0x1A7
0.4394111480,0x1A8
0.4394214920,0x1A9
0.4394318340,0x1AA
0.4394421780,0x1AB
0.4394525220,0x1AC
0.4394628660,0x1AD
0.4394732080,0x1AE
0.4394835520,0x1AF
0.4394938960,0x1B0
0.4395042380,0x1B1
0.4395145820,0x1B2
0.4395249260,0x1B3
0.4395352700,0x1B4
0.4395456120,0x1B5
0.4395559560,0x1B6
0.4395663000,0x1B7
0.4395766440,0x1B8
0.4395869860,0x1B9
0.4395973300,0x1BA
0.4396076740,0x1BB
0.4396180160,0x1BC
0.4396283600,0x1BD
0.4396387040,0x1BE
0.4396490480,0x1BF
0.4396593920,0x1C0
0.4396697340,0x1C1
0.4396800780,0x1C2
0.4396904200,0x1C3
0.4397007640,0x1C4
0.4397111060,0x1C5
0.4397214500,0x1C6
0.4397317940,0x1C7
0.4397421380,0x1C8
0.4397524820,0x1C9
0.4397628240,0x1CA
0.4397731680,0x1CB
0.4397835120,0x1CC
0.4397938540,0x1CD
0.4398041980,0x1CE
0.4398145420,0x1CF
0.4398248860,0x1D0
0.4398352280,0x1D1
0.4398455720,0x1D2
0.4398559160,0x1D3
0.4398662580,0x1D4
0.4398766020,0x1D5
0.4398869460,0x1D6
0.4398972880,0x1D7
0.4399076320,0x1D8
0.4399179760,0x1D9
0.4399283180,0x1DA
0.4399386620,0x1DB
0.4399490060,0x1DC
0.4399593500,0x1DD
0.4399696920,0x1DE
0.4399800360,0x1DF
0.4399903800,0x1E0
0.4400007220,0x1E1
0.4400110660,0x1E2
0.4400214100,0x1E3
0.4400317540,0x1E4
0.4400420960,0x1E5
0.4400524400,0x1E6
0.4400627840,0x1E7
0.4400731280,0x1E8
0.4400834700,0x1E9
0.4400938140,0x1EA
0.4401041580,0x1EB
0.4401145000,0x1EC
0.4401248440,0x1ED
0.4401351860,0x1EE
0.4401455320,0x1EF
0.4401558740,0x1F0
0.4401662180,0x1F1
0.4401765620,0x1F2
0.4401869040,0x1F3
0.4401972480,0x1F4
0.4402075920,0x1F5
0.4402179340,0x1F6
0.4402282780,0x1F7
0.4402386220,0x1F8
0.4402489640,0x1F9
0.4402593080,0x1FA
0.4402696520,0x1FB
0.4402799960,0x1FC
0.4402903400,0x1FD
0.4403006820,0x1FE
0.4403110260,0x1FF
0.4403317120,0x1FE
0.4403420560,0x1FD
0.4403524000,0x1FC
0.4403627420,0x1FB
0.4403730860,0x1FA
0.4403834300,0x1F9
0.4403937720,0x1F8
0.4404041180,0x1F7
0.4404144600,0x1F6
0.4404248040,0x1F5
0.4404351460,0x1F4
0.4404454900,0x1F3
0.4404558340,0x1F2
0.4404661760,0x1F1
0.4404765200,0x1F0
0.4404868640,0x1EF
0.4404972080,0x1EE
0.4405075500,0x1ED
0.4405178940,0x1EC
0.4405282380,0x1EB
0.4405385800,0x1EA
0.4405489240,0x1E9
0.4405592680,0x1E8
0.4405696120,0x1E7
0.4405799540,0x1E6
0.4405902980,0x1E5
0.4406006420,0x1E4
0.4406109860,0x1E3
0.4406213280,0x1E2
0.4406316720,0x1E1
0.4406420140,0x1E0
0.4406523600,0x1DF
0.4406627020,0x1DE
0.4406730440,0x1DD
0.4406833880,0x1DC
0.4406937320,0x1DB
0.4407040760,0x1DA
0.4407144180,0x1D9
0.4407247620,0x1D8
0.4407351060,0x1D7
0.4407454480,0x1D6
0.4407557920,0x1D5
0.4407661360,0x1D4
0.4407764800,0x1D3
0.4407868220,0x1D2
0.4407971660,0x1D1
0.4408075100,0x1D0
0.4408178540,0x1CF
0.4408281960,0x1CE
0.4408385400,0x1CD
0.4408488840,0x1CC
0.4408592260,0x1CB
0.4408695700,0x1CA
0.4408799120,0x1C9
0.4408902560,0x1C8
0.4409006000,0x1C7
0.4409109440,0x1C6
0.4409212880,0x1C5
0.4409316300,0x1C4
0.4409419740,0x1C3
0.4409523180,0x1C2
0.4409626620,0x1C1
0.4409730040,0x1C0
0.4409833500,0x1BF
0.4409936900,0x1BE
0.4410040340,0x1BD
0.4410143780,0x1BC
0.4410247220,0x1BB
0.4410350640,0x1BA
0.4410454080,0x1B9
0.4410557520,0x1B8
0.4410660960,0x1B7
0.4410764380,0x1B6
0.4410867820,0x1B5
0.4410971260,0x1B4
0.4411074680,0x1B3
0.4411178120,0x1B2
0.4411281560,0x1B1
0.4411385000,0x1B0
0.4411488440,0x1AF
0.4411591860,0x1AE
0.4411695300,0x1AD
0.4411798720,0x1AC
0.4411902160,0x1AB
0.4412005600,0x1AA
0.4412109040,0x1A9
0.4412212460,0x1A8
0.4412315900,0x1A7
0.4412419340,0x1A6
0.4412522760,0x1A5
0.4412626200,0x1A4
0.4412729640,0x1A3
0.4412833080,0x1A2
0.4412936500,0x1A1
0.4413039940,0x1A0
0.4413143380,0x19F
0.4413246800,0x19E
0.4413350240,0x19D
0.4413453680,0x19C
0.4413557120,0x19B
0.4413660540,0x19A
0.4413763980,0x199
0.4413867400,0x198
0.4413970860,0x197
0.4414074280,0x196
0.4414177720,0x195
0.4414281140,0x194
0.4414384580,0x193
0.4414488020,0x192
0.4414591460,0x191
0.4414694880,0x190
0.4414798340,0x18F
0.4414901740,0x18E
0.4415005180,0x18D
0.4415108620,0x18C
0.4415212060,0x18B
0.4415315480,0x18A
0.4415418920,0x189
0.4415522360,0x188
0.4415625800,0x187
0.4415729220,0x186
0.4415832660,0x185
0.4415936100,0x184
0.4416039540,0x183
0.4416142960,0x182
0.4416246400,0x181
0.4416349820,0x180
0.4416453300,0x17F
0.4416556700,0x17E
0.4416660140,0x17D
0.4416763560,0x17C
0.4416867000,0x17B
0.4416970440,0x17A
0.4417073880,0x179
0.4417177300,0x178
0.4417280740,0x177
0.4417384180,0x176
0.4417487600,0x175
0.4417591040,0x174
0.4417694480,0x173
0.4417797920,0x172
0.4417901340,0x171
0.4418004780,0x170
0.4418108220,0x16F
0.4418211640,0x16E
0.4418315080,0x16D
0.4418418520,0x16C
0.4418521960,0x16B
0.4418625380,0x16A
0.4418728820,0x169
0.4418832240,0x168
0.4418935700,0x167
0.4419039120,0x166
0.4419142560,0x165
0.4419245980,0x164
0.4419349420,0x163
0.4419452860,0x162
0.4419556280,0x161
0.4419659720,0x160
0.4419763180,0x15F
0.4419866600,0x15E
0.4419970020,0x15D
0.4420073460,0x15C
0.4420176900,0x15B
0.4420280320,0x15A
0.4420383760,0x159
0.4420487200,0x158
0.4420590640,0x157
0.4420694060,0x156
0.4420797500,0x155
0.4420900940,0x154
0.4421004380,0x153
0.4421107800,0x152
0.4421211240,0x151
0.4421314660,0x150
0.4421418120,0x14F
0.4421521540,0x14E
0.4421624980,0x14D
0.4421728400,0x14C
0.4421831840,0x14B
0.4421935280,0x14A
0.4422038720,0x149
0.4422142160,0x148
0.4422245580,0x147
0.4422349020,0x146
0.4422452440,0x145
0.4422555880,0x144
0.4422659320,0x143
0.4422762760,0x142
0.4422866180,0x141
0.4422969620,0x140
0.4423073080,0x13F
0.4423176480,0x13E
0.4423279920,0x13D
0.4423383360,0x13C
0.4423486800,0x13B
0.4423590220,0x13A
0.4423693660,0x139
0.4423797100,0x138
0.4423900540,0x137
0.4424003960,0x136
0.4424107400,0x135
0.4424210840,0x134
0.4424314260,0x133
0.4424417700,0x132
0.4424521140,0x131
0.4424624560,0x130
0.4424728000,0x12F
0.4424831440,0x12E
0.4424934860,0x12D
0.4425038300,0x12C
0.4425141740,0x12B
0.4425245180,0x12A
0.4425348620,0x129
0.4425452040,0x128
0.4425555480,0x127
0.4425658900,0x126
0.4425762340,0x125
0.4425865780,0x124
0.4425969220,0x123
0.4426072640,0x122
0.4426176080,0x121
0.4426279520,0x120
0.4426382960,0x11F
0.4426486380,0x11E
0.4426589820,0x11D
0.4426693260,0x11C
0.4426796680,0x11B
0.4426900120,0x11A
0.4427003560,0x119
0.4427106980,0x118
0.4427210420,0x117
0.4427313860,0x116
0.4427417300,0x115
0.4427520720,0x114
0.4427624160,0x113
0.4427727580,0x112
0.4427831020,0x111
0.4427934460,0x110
0.4428037900,0x10F
0.4428141320,0x10E
0.4428244760,0x10D
0.4428348200,0x10C
0.4428451640,0x10B
0.4428555080,0x10A
0.4428658500,0x109
0.4428761940,0x108
0.4428865380,0x107
0.4428968800,0x106
0.4429072240,0x105
0.4429175660,0x104
0.4429279100,0x103
0.4429382540,0x102
0.4429485980,0x101
0.4429589400,0x100
0.4429692880,0x0FF
0.4429796260,0x0FE
0.4429899720,0x0FD
0.4430003140,0x0FC
0.4430106580,0x0FB
0.4430210020,0x0FA
0.4430313440,0x0F9
0.4430416880,0x0F8
0.4430520320,0x0F7
0.4430623760,0x0F6
0.4430727180,0x0F5
0.4430830620,0x0F4
0.4430934060,0x0F3
0.4431037480,0x0F2
0.4431140920,0x0F1
0.4431244360,0x0F0
0.4431347800,0x0EF
0.4431451220,0x0EE
0.4431554660,0x0ED
0.4431658080,0x0EC
0.4431761540,0x0EB
0.4431864960,0x0EA
0.4431968400,0x0E9
0.4432071840,0x0E8
0.4432175260,0x0E7
0.4432278700,0x0E6
0.4432382120,0x0E5
0.4432485560,0x0E4
0.4432589000,0x0E3
0.4432692440,0x0E2
0.4432795880,0x0E1
0.4432899300,0x0E0
0.4433002760,0x0DF
0.4433106160,0x0DE
0.4433209600,0x0DD
0.4433313040,0x0DC
0.4433416480,0x0DB
0.4433519900,0x0DA
0.4433623340,0x0D9
0.4433726780,0x0D8
0.4433830220,0x0D7
0.4433933640,0x0D6
0.4434037080,0x0D5
0.4434140520,0x0D4
0.4434243940,0x0D3
0.4434347380,0x0D2
0.4434450820,0x0D1
0.4434554240,0x0D0
0.4434657700,0x0CF
0.4434761120,0x0CE
0.4434864560,0x0CD
0.4434967980,0x0CC
0.4435071420,0x0CB
0.4435174860,0x0CA
0.4435278280,0x0C9
0.4435381720,0x0C8
0.4435485160,0x0C7
0.4435588600,0x0C6
0.4435692020,0x0C5
0.4435795460,0x0C4
0.4435898900,0x0C3
0.4436002320,0x0C2
0.4436105760,0x0C1
0.4436209200,0x0C0
0.4436312660,0x0BF
0.4436416060,0x0BE
0.4436519500,0x0BD
0.4436622940,0x0BC
0.4436726380,0x0BB
0.4436829800,0x0BA
0.4436933240,0x0B9
0.4437036680,0x0B8
0.4437140120,0x0B7
0.4437243540,0x0B6
0.4437346960,0x0B5
